#Table1
specobjid,objid8,ra,dec,spiral,elliptical,uncertain
315360577734076416,1237674650998079570,169.9825,0.4767778,0,0,1
315360852611983360,1237674650998145069,170.2,0.4685833,1,0,0
315361127489890304,1237648722300240003,170.2675,0.7379722,1,0,0
315361402367797248,1237648722300240011,170.2706,0.7808889,1,0,0
315361677245704192,1237674650998079577,170.0007,0.4598611,0,0,1
315361952123611136,1237674650998210622,170.2863,0.5871944,0,0,1
315362501879425024,1237648722837241922,170.5618,1.204361,1,0,0
315362776757331968,1237648722837241950,170.5855,1.060056,1,0,0
315363051635238912,1237674651535212651,170.6286,1.036278,0,0,1
315363326513145856,1237648722837176480,170.5042,1.2575,0,0,1
315363601391052800,1237648722837241954,170.588,1.122694,1,0,0
315363876268959744,1237674651535147156,170.503,0.8987778,0,0,1
315364151146866688,1237648722837242009,170.6277,1.122056,0,1,0
315364426024773632,1237648722837241973,170.6061,1.189444,0,0,1
315364700902680576,1237648722837176439,170.4514,1.207667,1,0,0
315365250658494464,1237674651535147164,170.5159,0.9480556,0,1,0
315365525536401408,1237648722837176453,170.4699,1.088583,0,0,1
315365800414308352,1237674651535147200,170.5415,1.020806,0,0,1
315366075292215296,1237674651535147189,170.5357,0.9455833,1,0,0
315366350170122240,1237674651535147127,170.4599,0.9963889,0,0,1
315366625048029184,1237674651535147124,170.4581,0.97525,0,0,1
315367174803843072,1237648722837241947,170.5823,1.170306,0,0,1
315367724559656960,1237648722300305596,170.4466,0.7816111,0,0,1
315367999437563904,1237648721763369136,170.3532,0.3322778,1,0,0
315368274315470848,1237648722300240094,170.3345,0.7774166,0,0,1
315368549193377792,1237674650998276251,170.4775,0.5624722,0,0,1
315368824071284736,1237648722300305573,170.4116,0.7976111,1,0,0
315369098949191680,1237648722300240083,170.3264,0.6326944,0,0,1
315369373827098624,1237648722300240072,170.3178,0.7048611,0,0,1
315369648705005568,1237648722300305616,170.4763,0.7464722,1,0,0
315370198460819456,1237648722300305631,170.4829,0.7143056,0,0,1
315370748216633344,1237648722300305624,170.474,0.6985833,0,0,1
315371297972447232,1237648721763369153,170.3897,0.3111944,1,0,0
315371572850354176,1237648721763369119,170.3452,0.2916944,0,0,1
315371847728261120,1237648722300240124,170.3474,0.6546944,1,0,0
315372122606168064,1237674650998210673,170.3487,0.60725,0,0,1
315372397484075008,1237648722300240116,170.3397,0.7600278,1,0,0
315372672361981952,1237674650998210692,170.3915,0.4238333,0,0,1
315373222117795840,1237648722837242066,170.6528,1.133556,0,0,1
315373496995702784,1237674651535212689,170.6776,0.9655,0,0,1
315373771873609728,1237674651535212733,170.7111,0.9511945,0,0,1
315374046751516672,1237674651535212719,170.6987,1.036056,0,0,1
315374321629423616,1237648722837242032,170.6445,1.054861,1,0,0
315374596507330560,1237674651535212692,170.6831,0.944,0,0,1
315375146263144448,1237648722837242069,170.6606,1.059806,1,0,0
315375421141051392,1237648722837242020,170.6326,1.20725,1,0,0
315375696018958336,1237674651535278224,170.7186,0.9833889,0,0,1
315375970896865280,1237648722837242050,170.6497,1.116278,0,0,1
315376245774772224,1237648722837242113,170.6898,1.184722,0,0,1
315377345286400000,1237648722837307564,170.7278,1.179444,1,0,0
315377895042213888,1237674651535212576,170.6463,1.022611,0,0,1
315378169920120832,1237648722837307552,170.7157,1.198806,0,0,1
315378444798027776,1237648722837242029,170.6398,1.142528,0,0,1
315378719675934720,1237674651535212657,170.6359,0.8521389,0,0,1
315378994553841664,1237648722300371064,170.5715,0.8078055,1,0,0
315379269431748608,1237648722300305668,170.539,0.8273333,0,0,1
315379544309655552,1237648722300371132,170.6299,0.7971389,1,0,0
315379819187562496,1237674651535212621,170.5742,0.8449722,0,0,1
315380094065469440,1237648722300371116,170.6178,0.8211667,0,0,1
315380368943376384,1237648722300305694,170.5501,0.7977778,1,0,0
315380643821283328,1237674650998341746,170.5793,0.5847778,1,0,0
315380918699190272,1237648722300371091,170.5926,0.69075,0,0,1
315381193577097216,1237648722300305649,170.5123,0.7671944,1,0,0
315381468455004160,1237674650998276300,170.5491,0.4998056,0,0,1
315382018210818048,1237674650998341772,170.6213,0.4293056,1,0,0
315382293088724992,1237648721763434615,170.5098,0.3050278,0,0,1
315382567966631936,1237674650998341777,170.632,0.4865,0,0,1
315382842844538880,1237674650998341642,170.5675,0.4989444,0,0,1
315383117722445824,1237674650998276276,170.5067,0.5976945,0,0,1
315383667478259712,1237648721763434740,170.5116,0.4017222,1,0,0
315383942356166656,1237648722300305501,170.5226,0.7842778,0,1,0
315384217234073600,1237674650998341843,170.6716,0.4436944,0,0,1
315384766989887488,1237648722300371140,170.6372,0.6827222,1,0,0
315385041867794432,1237648722300371005,170.6394,0.7369167,0,0,1
315385316745701376,1237674650998341812,170.6537,0.4927222,0,0,1
315385591623608320,1237674650998341850,170.6755,0.5917778,1,0,0
315385866501515264,1237674650998341875,170.6832,0.5422222,0,0,1
315386141379422208,1237648722300371225,170.6947,0.7030833,1,0,0
315386416257329152,1237674651535212695,170.684,0.8844166,0,1,0
315386691135236096,1237648722300371192,170.6727,0.65175,0,1,0
315387790646863872,1237648722300371034,170.6837,0.7560833,0,0,1
315388065524770816,1237674650998341795,170.6494,0.4542778,0,0,1
315388615280584704,1237674650998341831,170.6605,0.6164167,0,0,1
315388890158491648,1237648722300371240,170.6973,0.7822222,1,0,0
315389165036398592,1237674650998341833,170.6621,0.466,0,0,1
315389714792212480,1237674650998407217,170.7768,0.6128333,0,1,0
315389989670119424,1237648722300436551,170.729,0.8244166,1,0,0
315390264548026368,1237648722300436594,170.8175,0.6797222,0,0,1
315390539425933312,1237648722300436606,170.849,0.6828055,0,0,1
315390814303840256,1237648722300502123,170.8755,0.7288333,1,0,0
315391089181747200,1237674650998407381,170.8431,0.4616944,0,0,1
315391913815468032,1237674651535278184,170.7727,0.8609167,0,0,1
315392188693374976,1237648721763565739,170.8077,0.4120833,0,0,1
315392463571281920,1237648721763631246,170.8764,0.3187778,1,0,0
315392738449188864,1237648721763565656,170.7243,0.3876111,0,0,1
315393013327095808,1237648721763565758,170.8326,0.3195,0,0,1
315393288205002752,1237674650998341919,170.712,0.4215,0,0,1
315393563082909696,1237674650998407311,170.7284,0.4343889,0,0,1
315393837960816640,1237674650998407328,170.7558,0.4391389,0,0,1
315394112838723584,1237674650998341915,170.7108,0.5116944,0,0,1
315394387716630528,1237674650998407363,170.8268,0.4664444,0,0,1
315394662594537472,1237674650998407304,170.7273,0.4555,0,0,1
315394937472444416,1237648721763565635,170.8348,0.3008056,1,0,0
315395212350351360,1237648722837307688,170.8392,1.208528,0,0,1
315395487228258304,1237648722837307648,170.8053,1.087722,1,0,0
315396036984072192,1237648722837307633,170.7982,1.120111,0,1,0
315396311861979136,1237648722837307621,170.7825,1.094389,1,0,0
315396586739886080,1237648722837307691,170.8463,1.192389,0,0,1
315397136495699968,1237648722837307656,170.81,1.162278,0,0,1
315397411373606912,1237648722837307671,170.8233,1.210361,0,0,1
315397686251513856,1237648722837307607,170.767,1.201306,0,0,1
315397961129420800,1237674651535278328,170.8434,0.9267778,0,0,1
315398236007327744,1237648722837307589,170.7433,1.070083,0,0,1
315398510885234688,1237648722837307683,170.8348,1.123333,0,0,1
315399060641048576,1237674651535278237,170.7403,1.045833,0,0,1
315399335518955520,1237648722837307456,170.7358,1.132278,0,0,1
315399610396862464,1237674651535278279,170.8362,1.023806,0,0,1
315399885274769408,1237674651535278338,170.846,0.9628611,0,0,1
315400160152676352,1237674651535278267,170.8015,0.9660833,1,0,0
315400435030583296,1237674651535278251,170.7722,0.8893611,1,0,0
315400709908490240,1237674651535474815,171.2463,0.8647778,0,0,1
315401259664304128,1237648722300633199,171.2013,0.74775,1,0,0
315401534542211072,1237674650998538418,171.1572,0.5783055,0,0,1
315402084298024960,1237648722300567777,171.0775,0.7443611,0,0,1
315402359175931904,1237674651535343743,170.9667,0.8498333,0,1,0
315402634053838848,1237674650998538451,171.1163,0.4826667,0,0,1
315402908931745792,1237648722300567644,171.0777,0.6437222,1,0,0
315403183809652736,1237648722300633180,171.1531,0.7129722,0,0,1
315404008443373568,1237648721763696841,171.0061,0.3343056,1,0,0
315404283321280512,1237648721763696835,171.0018,0.4117222,0,1,0
315404558199187456,1237648721763762411,171.2829,0.4135,0,0,1
315404833077094400,1237648721763762367,171.2088,0.3341389,0,0,1
315405107955001344,1237648721763631279,170.9011,0.3269722,1,0,0
315405382832908288,1237648722300502190,170.9856,0.6853889,0,0,1
315405932588722176,1237648721763696856,171.0226,0.2825,1,0,0
315406482344536064,1237674651535409350,171.0699,0.963,1,0,0
315406757222443008,1237674651535409290,171.0293,1.007444,0,0,1
315407032100349952,1237674651535409342,171.0635,1.0145,0,0,1
315407306978256896,1237648722837373056,170.8993,1.087667,0,0,1
315407581856163840,1237648722837373082,170.9344,1.200194,0,0,1
315408406489884672,1237674651535343669,170.8751,1.036417,0,0,1
315408681367791616,1237674651535409337,171.061,0.9770555,0,0,1
315409231123605504,1237674651535409254,171.0315,0.9718611,1,0,0
315409506001512448,1237674651535343762,170.9871,0.9592777,1,0,0
315409780879419392,1237674651535409305,171.0502,0.9648333,0,0,1
315410055757326336,1237674651535343713,170.93,0.9858889,0,0,1
315410330635233280,1237674651535409251,171.0189,0.9957222,0,0,1
315410605513140224,1237674651535343693,170.8999,0.9840834,0,0,1
315410880391047168,1237674651535409245,171.0188,0.9167222,0,0,1
315411430146861056,1237674651535343679,170.8788,0.9891389,0,0,1
315411705024768000,1237648722300764297,171.4799,0.833,0,0,1
315411979902674944,1237648722300764319,171.5061,0.7575833,1,0,0
315412254780581888,1237648722300764333,171.5184,0.7483611,0,0,1
315412804536395776,1237648722300698743,171.3844,0.8159722,0,0,1
315413079414302720,1237648722300764327,171.5146,0.7869722,0,0,1
315413629170116608,1237648722300698717,171.3449,0.8054444,1,0,0
315413904048023552,1237674650998669537,171.4626,0.6273889,0,0,1
315414178925930496,1237674651535540444,171.4501,0.8479444,0,0,1
315415278437558272,1237648722300698788,171.4353,0.8325833,0,0,1
315416377949186048,1237674650998669426,171.3206,0.5096389,0,0,1
315416652827092992,1237648721763827882,171.3247,0.3505,1,0,0
315416927704999936,1237674650998603932,171.3088,0.4571389,0,0,1
315417202582906880,1237648722837569790,171.442,1.070944,1,0,0
315417752338720768,1237674651535409374,171.0964,0.9554167,0,0,1
315418027216627712,1237674651535540279,171.4454,0.9973611,0,0,1
315418302094534656,1237648722837635123,171.503,1.082611,0,0,1
315418576972441600,1237648722837635279,171.5316,1.164667,0,0,1
315418851850348544,1237674651535474803,171.2377,0.9216945,0,0,1
315419401606162432,1237674651535474870,171.2892,0.9994166,0,0,1
315419676484069376,1237674651535671500,171.6392,0.9058611,1,0,0
315419951361976320,1237674651535409390,171.1295,0.9467222,0,1,0
315421325751511040,1237674651535605970,171.5645,1.041472,0,0,1
315421600629417984,1237674651535671584,171.7395,0.8855278,1,0,0
315422150385231872,1237648722837569785,171.4265,1.190111,1,0,0
315422975018952704,1237674651535671402,171.6719,0.8631111,0,0,1
315423249896859648,1237674650998800520,171.697,0.6210555,0,0,1
315423524774766592,1237674651535671539,171.7118,0.8691111,0,1,0
315423799652673536,1237674650998800469,171.6261,0.6263611,0,0,1
315424074530580480,1237648722300829777,171.6657,0.7341945,0,0,1
315424349408487424,1237648721763958881,171.6144,0.2993333,0,0,1
315424624286394368,1237648722300829795,171.7068,0.73675,0,0,1
315425448920115200,1237648721764024515,171.8898,0.2780278,0,1,0
315425998675929088,1237674650998865936,171.7791,0.4456111,0,0,1
315426273553836032,1237648721764024523,171.8958,0.4088055,0,0,1
315426548431742976,1237648722300829839,171.7316,0.6797222,0,0,1
315427373065463808,1237674651535671606,171.7528,0.8435278,0,0,1
315427647943370752,1237648721764089867,171.903,0.3952222,1,0,0
316378175779137536,1237674648851710185,172.6499,-1.16025,0,0,1
316379825046579200,1237648720153870346,172.8425,-0.9351111,0,0,1
316380099924486144,1237674649388580996,172.6025,-0.8178055,0,0,1
316380649680300032,1237674648851710162,172.6071,-1.119333,0,0,1
316380924558206976,1237648720153870563,172.8231,-0.9746944,0,0,1
316381199436113920,1237648720690807006,172.9991,-0.5986667,1,0,0
316381749191927808,1237674648851710172,172.624,-1.095083,0,0,1
316382573825648640,1237648720153804953,172.7751,-0.9464167,1,0,0
316382848703555584,1237674649388646525,172.6782,-0.8175278,0,0,1
316383123581462528,1237674649388580894,172.6083,-0.8328611,0,0,1
316383398459369472,1237648720153804896,172.6616,-0.8416111,0,0,1
316383948215183360,1237648720690872472,173.1247,-0.5440556,0,0,1
316384772848904192,1237648720690807028,173.0114,-0.5349723,1,0,0
316385322604718080,1237674649925648534,173.0282,-0.4153889,0,0,1
316385597482625024,1237648720690872486,173.1605,-0.54875,1,0,0
316385872360531968,1237648720690872460,173.1113,-0.472,0,1,0
316386147238438912,1237648720690806970,172.9792,-0.4821667,1,0,0
316386422116345856,1237674650462585128,173.2321,0.1025833,0,0,1
316386696994252800,1237648721764679850,173.2699,0.2163611,0,1,0
316387246750066688,1237674650462585047,173.2196,0.145,0,0,1
316388071383787520,1237648721227677751,172.9942,-0.05033333,1,0,0
316388621139601408,1237648721227808874,173.264,-0.1542222,1,0,0
316388896017508352,1237674650462585130,173.2461,0.1875556,0,0,1
316389445773322240,1237648720153673964,172.4155,-1.03725,1,0,0
316389995529136128,1237648720153739422,172.5055,-1.022111,0,0,1
316390545284950016,1237674648851644564,172.4567,-1.07875,0,0,1
316390820162856960,1237674649388580930,172.5228,-0.7212222,0,0,1
316391095040763904,1237648720153739282,172.513,-0.9794722,1,0,0
316391644796577792,1237674648851644583,172.4809,-1.059333,0,0,1
316392469430298624,1237648720153739425,172.5081,-1.002361,0,0,1
316392744308205568,1237648720153739441,172.5282,-0.8920833,0,0,1
316393568941926400,1237674649388515524,172.3976,-0.7941667,0,0,1
316393843819833344,1237648720153674015,172.4826,-1.016333,0,0,1
316394118697740288,1237674648851710018,172.5927,-1.058972,0,0,1
316394393575647232,1237648720153739489,172.5745,-0.97925,0,0,1
316394668453554176,1237648721227546812,172.7829,-0.1355556,1,0,0
316395218209368064,1237648720690675848,172.7126,-0.5231944,1,0,0
316395767965181952,1237648720690610291,172.5296,-0.5212222,0,0,1
316396042843088896,1237674649925451833,172.5295,-0.2618889,1,0,0
316396317720995840,1237674649925583020,172.9347,-0.36225,0,0,1
316396592598902784,1237648721227481226,172.5289,-0.1211389,0,0,1
316396867476809728,1237648721227481240,172.5408,-0.2021111,1,0,0
316397142354716672,1237674650462453896,172.8633,0.05458333,0,0,1
316397692110530560,1237674650462453857,172.8261,0.1631111,0,0,1
316397966988437504,1237674650462453969,172.9121,0.05855555,0,0,1
316398241866344448,1237674650462453933,172.8893,0.0735,0,1,0
316399341377972224,1237674650462388358,172.6762,0.0955,1,0,0
316399616255879168,1237648721227612430,172.8197,-0.1954167,0,0,1
316400440889600000,1237674648851644428,172.385,-1.151528,0,0,1
316400715767506944,1237648720153673947,172.3879,-0.9650277,0,0,1
316400990645413888,1237674648851644619,172.3925,-1.221556,0,0,1
316401540401227776,1237674648851579062,172.3483,-1.217333,0,0,1
316402090157041664,1237674648851513468,172.131,-1.215028,0,0,1
316403189668669440,1237674649388384449,172.1862,-0.8173611,1,0,0
316403464546576384,1237648703498485899,172.32,-0.7123333,0,0,1
316404014302390272,1237674649388384392,172.1276,-0.7967778,0,0,1
316404564058204160,1237648720153608384,172.3323,-0.8755,0,0,1
316404838936111104,1237648720153542898,172.1449,-0.9027222,0,0,1
316405113814018048,1237648720153608437,172.3431,-1.03575,0,0,1
316405663569831936,1237648720690544777,172.369,-0.4254167,0,0,1
316405938447738880,1237674649925320711,172.2163,-0.3256389,0,0,1
316406213325645824,1237674649925320914,172.2917,-0.4043611,0,0,1
316406763081459712,1237674650462191768,172.2191,0.092,1,0,0
316407587715180544,1237648720690479219,172.2525,-0.4646944,1,0,0
316408137470994432,1237648721227350138,172.2125,-0.1721667,1,0,0
316408412348901376,1237648721227415637,172.3648,-0.006111111,1,0,0
316408962104715264,1237674650462191936,172.251,0.0275,0,1,0
316409236982622208,1237648721227350153,172.2435,-0.05844444,1,0,0
316409786738436096,1237674650462126279,172.2038,0.005861111,0,0,1
316410611372156928,1237674650462191764,172.217,0.05311111,0,0,1
316413635029133312,1237674648851447990,172.0122,-1.200833,0,0,1
316414734540761088,1237674649388318877,171.9739,-0.6719167,0,0,1
316415009418668032,1237648720153477433,172.0454,-1.005667,0,1,0
316415284296574976,1237648720153411773,171.8796,-0.9823889,1,0,0
316415834052388864,1237674648851513421,172.0763,-1.106389,0,0,1
316416383808202752,1237648720153477424,172.0292,-0.9519167,1,0,0
316416658686109696,1237648720690348245,172.0454,-0.4928611,1,0,0
316417208441923584,1237674649925255333,172.1846,-0.2918333,0,0,1
316418033075644416,1237648720690348247,172.0453,-0.5393611,1,0,0
316418857709365248,1237648721227284818,172.1263,-0.1216667,0,0,1
316419132587272192,1237648721227284638,172.1363,-0.1716944,1,0,0
316419407465179136,1237674650462060669,171.988,0.1565278,0,0,1
316419682343086080,1237674650462126178,172.0764,0.1885,1,0,0
