,specobjid,objid8,ra,dec,Gtype
6094,316479330848892928,1237674651535474851,171.2708,0.9742222,UN
6095,316479880604706816,1237674651535409250,171.0218,0.9914445,UN
6096,316480155482613760,1237674651535409345,171.0659,0.97275,S
6097,316480430360520704,1237674651535343784,171.0108,0.9158334,UN
6098,316480705238427648,1237648722837438679,171.1215,1.068806,S
6099,316481254994241536,1237674651535409413,171.1635,0.9958611,UN
6100,316481804750055424,1237674651535474853,171.2868,0.9955834,UN
6101,316482079627962368,1237648722300764292,171.472,0.8206667,UN
6102,316482629383776256,1237648721763696795,171.14,0.2660278,UN
6103,316483179139590144,1237648722300567578,171.0383,0.7005556,S
6104,316483728895404032,1237648722300436585,170.8103,0.6444167,UN
6105,316484278651217920,1237648721763631266,170.8922,0.3268611,E
6106,316484828407031808,1237648721763565658,170.7282,0.2795278,S
6107,316485103284938752,1237674650998538390,171.0874,0.43375,UN
6108,316485927918659584,1237674650998407356,170.826,0.4794722,UN
6109,316486202796566528,1237648721763696958,171.0359,0.2229722,UN
6110,316486477674473472,1237648721763696868,171.0557,0.2474445,UN
6111,316486752552380416,1237648721763565647,170.7166,0.2627778,S
6112,316487027430287360,1237674650998407359,170.8264,0.4593056,UN
6113,316487577186101248,1237648721763696932,171.1226,0.2568056,E
6114,316487852064008192,1237648721763696893,171.0626,0.4188889,UN
6115,316488951575635968,1237674651535671483,171.6209,0.9831111,UN
6116,316489776209356800,1237648722300764359,171.5324,0.7417222,S
6117,316490051087263744,1237648722837700783,171.6083,1.073111,E
6118,316490875720984576,1237648722300764169,171.4942,0.8215,E
6119,316491150598891520,1237648722300829751,171.6186,0.8124722,UN
6120,316491700354705408,1237674651535737019,171.8181,0.8824722,UN
6121,316491975232612352,1237648722300895367,171.7489,0.7585278,UN
6122,316492250110519296,1237674651535671420,171.6904,0.84575,UN
6123,316492799866333184,1237648722837504254,171.2473,1.101444,UN
6124,316493074744240128,1237648722837700815,171.6672,1.135278,UN
6125,316493899377960960,1237648721763958962,171.6818,0.2503611,E
6126,316494724011681792,1237674650998735063,171.6109,0.60575,E
6127,316495548645402624,1237648722300764336,171.5333,0.6536389,E
6128,316496923034937344,1237648721763828069,171.4427,0.2201667,UN
6129,316497197912844288,1237648721763762366,171.2063,0.3368056,UN
6130,316497472790751232,1237674650461732880,171.2177,0.1985833,UN
6131,316497747668658176,1237674650998669361,171.3815,0.4386389,E
6132,316498022546565120,1237648721763958915,171.6494,0.3112778,UN
6133,316498572302379008,1237648721763828026,171.4382,0.3992222,S
6134,316498847180285952,1237648721763893275,171.5268,0.3971944,UN
6135,316499122058192896,1237648722837766284,171.8351,1.217361,S
6136,316499396936099840,1237674651535867994,172.0683,0.8913333,S
6137,316499671814006784,1237674651535802560,171.9968,0.8769166,UN
6138,316500221569820672,1237648722837897416,172.0665,1.066222,S
6139,316500496447727616,1237648722301026436,172.1071,0.8119722,UN
6140,316500771325634560,1237648722301026466,172.1287,0.7825,UN
6141,316501046203541504,1237648722837831898,171.9479,1.102417,S
6142,316501595959355392,1237674651535802540,171.9698,1.01975,UN
6143,316502145715169280,1237648722837831895,171.932,1.242611,UN
6144,316502420593076224,1237648722300895457,171.8529,0.8011944,UN
6145,316503245226797056,1237648722837897440,172.1057,1.185222,UN
6146,316503520104704000,1237648722837766282,171.83,1.255306,UN
6147,316504619616331776,1237648722300895453,171.8523,0.7262778,UN
6148,316505444250052608,1237648722300960842,171.909,0.6641667,UN
6149,316506268883773440,1237674650998931676,171.9929,0.4990556,UN
6150,316507368395401216,1237648721764090040,171.9585,0.2140556,E
6151,316508193029122048,1237674650461929630,171.7156,0.194,UN
6152,316508467907028992,1237648721764024494,171.8821,0.2805833,UN
6153,316509017662842880,1237674650998865935,171.7741,0.4461389,UN
6154,316509292540749824,1237648721764090061,171.9837,0.2847222,S
6155,316509842296563712,1237674650998931654,171.9778,0.4695278,UN
6156,316510117174470656,1237648721764221082,172.2749,0.3745278,UN
6157,316510941808191488,1237674650999062673,172.2697,0.5845,S
6158,316511491564005376,1237674650998931712,172.0321,0.6033889,UN
6159,316511766441912320,1237674650999062652,172.2572,0.4667222,UN
6160,316512041319819264,1237674650999062663,172.2653,0.6018056,UN
6161,316512316197726208,1237648722301092107,172.278,0.6362222,UN
6162,316512591075633152,1237674650998931720,172.0472,0.6229166,UN
6163,316512865953540096,1237648721764155509,172.0879,0.3501945,S
6164,316513415709353984,1237674650462126205,172.1362,0.2016944,UN
6165,316513690587260928,1237648722301026452,172.1268,0.6581944,UN
6166,316513965465167872,1237648721764155591,172.1917,0.3684444,UN
6167,316514240343074816,1237648721764221085,172.276,0.2813889,E
6168,316514790098888704,1237674650999062701,172.294,0.61475,UN
6169,316515064976795648,1237674650998931702,172.0148,0.4271111,UN
6170,316515339854702592,1237648721764155465,172.1605,0.2553889,UN
6171,316515614732609536,1237674650999128283,172.3878,0.5991389,UN
6172,316515889610516480,1237648722301157654,172.4107,0.6491111,E
6173,316516164488423424,1237674650999062797,172.3425,0.6108611,UN
6174,316516439366330368,1237648722301092133,172.3219,0.6505278,UN
6175,316516714244237312,1237648722301157620,172.3807,0.6492222,S
6176,316517264000051200,1237674650999062732,172.3275,0.5893056,UN
6177,316517538877958144,1237674650999128222,172.4127,0.5815,UN
6178,316517813755865088,1237648722301223051,172.5401,0.7273055,S
6179,316518088633772032,1237674650999062715,172.3023,0.4446944,S
6180,316518363511678976,1237648721764286690,172.4069,0.2301667,UN
6181,316518638389585920,1237648721764286789,172.447,0.2258611,S
6182,316518913267492864,1237674650462257367,172.4594,0.2000556,UN
6183,316519463023306752,1237648721764286765,172.4425,0.2424167,UN
6184,316519737901213696,1237648721764221129,172.3367,0.3960278,UN
6185,316520837412841472,1237674650462257410,172.4979,0.1935278,UN
6186,316521112290748416,1237648722838093882,172.5173,1.141889,E
6187,316521936924469248,1237648722838028505,172.3945,1.068111,UN
6188,316522486680283136,1237648722838028436,172.45,1.137806,UN
6189,316522761558190080,1237674651535933680,172.242,0.8789445,UN
6190,316523036436097024,1237648722838028334,172.412,1.127417,S
6191,316523586191910912,1237648722838028427,172.4296,1.145611,UN
6192,316523861069817856,1237648722301157705,172.4753,0.7571945,UN
6193,316524685703538688,1237648722301092074,172.2327,0.7413055,UN
6194,316524960581445632,1237674651535933577,172.2609,0.91325,S
6195,316525510337259520,1237674651535933555,172.2144,0.9185833,UN
6196,316526334970980352,1237648722301157693,172.4588,0.7564722,UN
6197,316526884726794240,1237674650999259167,172.7316,0.5224722,UN
6198,316527159604701184,1237648722301288769,172.68,0.6804444,UN
6199,316527434482608128,1237674650999193767,172.6222,0.4943056,E
6200,316528259116328960,1237648722301288550,172.6809,0.7019167,S
6201,316529083750049792,1237648722301288617,172.7402,0.6671111,UN
6202,316529633505863680,1237674650999193708,172.5448,0.5421111,UN
6203,316529908383770624,1237674650999193794,172.6213,0.4217222,S
6204,316530183261677568,1237674650999259146,172.6693,0.4636389,UN
6205,316530458139584512,1237674650999259263,172.705,0.432,UN
6206,316531007895398400,1237648721764352250,172.5573,0.3313889,S
6207,316531557651212288,1237648722301288608,172.7331,0.6405833,S
6208,316531832529119232,1237648721764417684,172.6625,0.2934167,UN
6209,316532107407026176,1237648722838093967,172.6237,1.16925,UN
6210,316532382284933120,1237674651536064694,172.5892,0.9730555,E
6211,316532932040747008,1237648722838159523,172.6788,1.074722,S
6212,316533206918653952,1237648722838159608,172.7843,1.087972,UN
6213,316534031552374784,1237648722838159593,172.7685,1.163306,E
6214,316534306430281728,1237648722838159557,172.7275,1.103889,E
6215,316534581308188672,1237674651536064724,172.6104,0.9683611,UN
6216,316534856186095616,1237674651535999156,172.4832,1.003194,UN
6217,316535405941909504,1237674651536130223,172.7257,0.8918611,UN
6218,316535680819816448,1237674651536064658,172.5447,0.9958611,UN
6219,316535955697723392,1237674651536064601,172.6444,0.8807222,UN
6220,316536230575630336,1237674651536064734,172.6184,0.9857778,UN
6221,316536505453537280,1237674651536064681,172.567,0.86225,UN
6222,316536780331444224,1237648722301223062,172.5563,0.8306667,UN
6223,316537055209351168,1237648722301288561,172.685,0.8176944,UN
6224,316537330087258112,1237674651536130171,172.6794,0.8395278,E
6225,316538429598885888,1237648722301354159,172.9193,0.7208056,UN
6226,316538704476792832,1237674650999324829,172.8621,0.5122778,UN
6227,316539254232606720,1237648721764483315,172.8023,0.4016944,S
6228,316539529110513664,1237648721764548632,172.9855,0.4034722,UN
6229,316539803988420608,1237648721764483152,172.9138,0.4146389,S
6230,316540078866327552,1237648722301223088,172.6202,0.8015833,UN
6231,316540353744234496,1237648721764548723,172.9677,0.2348333,UN
6232,316540628622141440,1237648721764483249,172.8644,0.3844444,S
6233,316541178377955328,1237648722301354125,172.8731,0.7386667,S
6234,316541453255862272,1237648721764483287,172.9151,0.2150556,S
6235,316542003011676160,1237674650999324806,172.8349,0.4335555,UN
6236,316542552767490048,1237648721764483216,172.8194,0.2231389,E
6237,316542827645396992,1237648721764483265,172.9085,0.2686944,UN
6238,316543102523303936,1237648722838225100,172.8415,1.179778,UN
6239,316543652279117824,1237648722301485137,173.1919,0.7620556,UN
6240,316544202034931712,1237648722838225095,172.839,1.205333,UN
6241,316544751790745600,1237648722301419653,173.0561,0.8192778,S
6242,316545026668652544,1237674651536195790,172.9525,0.8632222,S
6243,316545301546559488,1237674651536195721,172.8949,0.9983333,E
6244,316546401058187264,1237674651536261243,173.0573,0.8834444,UN
6245,316546950814001152,1237674651536195698,172.8799,0.9166945,UN
6246,316547225691908096,1237648722838225108,172.8444,1.134917,UN
6247,316547500569815040,1237674651536195782,172.9467,0.9323611,UN
6248,316548600081442816,1237648721764679862,173.2917,0.2526111,UN
6249,316548874959349760,1237648722301419967,173.0383,0.6813611,UN
6250,316549149837256704,1237648721764548813,173.0833,0.3140556,S
6251,316549424715163648,1237674650999390424,173.0701,0.6084167,E
6252,316549974470977536,1237674650999521390,173.261,0.5594444,S
6253,316550524226791424,1237674650999455938,173.2226,0.568,S
6254,316551073982605312,1237674650999390404,173.0281,0.4866111,UN
6255,316551348860512256,1237674650462519524,173.0095,0.1987222,UN
6256,316552173494233088,1237648721764679829,173.2665,0.2606389,UN
6257,316552448372140032,1237648721764548818,173.0843,0.3771667,UN
6258,316552723250046976,1237648721764548798,173.0772,0.2907778,UN
6259,316552998127953920,1237648721764614311,173.1296,0.2631944,S
6260,316553547883767808,1237648721764614336,173.1563,0.2819167,S
6261,317505175466043392,1237671142017204588,174.8995,-0.9910555,UN
6262,317505725221857280,1237648720154722389,174.7994,-0.9581944,S
6263,317506000099764224,1237671142017269938,175.0258,-0.9014167,S
6264,317506274977671168,1237671142017204445,174.8837,-1.10125,UN
6265,317506549855578112,1237674648852693182,174.8157,-1.114861,UN
6266,317507374489298944,1237671142017335344,175.0267,-0.83775,E
6267,317507649367205888,1237671142017204522,174.9045,-1.045861,UN
6268,317507924245112832,1237674648852693154,174.7583,-1.1085,UN
6269,317508199123019776,1237648720154722437,174.7446,-0.8489166,UN
6270,317508474000926720,1237648720154722402,174.8554,-0.9803611,S
6271,317508748878833664,1237648720154788105,174.9485,-0.8439444,E
6272,317509023756740608,1237671142017270102,174.9763,-0.9227222,UN
6273,317509573512554496,1237674649926566054,175.119,-0.3936389,UN
6274,317509848390461440,1237671142017335525,175.0698,-0.7757222,UN
6275,317510398146275328,1237648720691724402,175.1039,-0.5024167,S
6276,317511222779996160,1237674649926500444,175.0551,-0.4117222,UN
6277,317511497657903104,1237648720691658926,174.9979,-0.5033056,S
6278,317511772535810048,1237648720691658956,175.0286,-0.4658333,S
6279,317512322291623936,1237674649926565913,175.1267,-0.2230278,S
6280,317512872047437824,1237674649926566033,175.0721,-0.2620833,UN
6281,317513421803251712,1237674649926566103,175.1971,-0.3603333,UN
6282,317513696681158656,1237674649926500493,175.0105,-0.3695,UN
6283,317513971559065600,1237674649926566078,175.1623,-0.3059167,UN
6284,317514796192786432,1237671142554468535,175.0477,-0.1283333,S
6285,317515345948600320,1237671142554009778,174.5362,-1.051167,UN
6286,317515620826507264,1237648720154525915,174.333,-1.030556,S
6287,317515895704414208,1237648720154525800,174.4139,-0.9706666,E
6288,317516170582321152,1237671142554009802,174.599,-1.052306,UN
6289,317516720338135040,1237648720154656906,174.7213,-0.9425833,UN
6290,317516995216041984,1237648720154525836,174.3644,-0.8465833,E
6291,317517270093948928,1237674648852627562,174.6386,-1.1845,S
6292,317517544971855872,1237648720154525920,174.3529,-0.9638056,UN
6293,317517819849762816,1237648720154525977,174.4355,-0.8598334,UN
6294,317518094727669760,1237674649389367550,174.4388,-0.8018333,UN
6295,317518644483483648,1237671142554075271,174.5408,-0.8809444,S
6296,317518919361390592,1237674649389367544,174.4135,-0.8151389,UN
6297,317519194239297536,1237648720154656941,174.6304,-1.034111,S
6298,317520018873018368,1237671142554075250,174.5225,-0.9024444,S
6299,317520843506739200,1237671142554206369,174.7363,-0.5868889,UN
6300,317521393262553088,1237671142554271888,174.7537,-0.5118611,UN
6301,317522492774180864,1237674649926434834,174.7903,-0.2690555,UN
6302,317523592285808640,1237671142554403003,174.8817,-0.1598889,UN
6303,317523867163715584,1237648721228464336,174.8002,-0.1139444,UN
6304,317524142041622528,1237648721228398783,174.7005,-0.09380556,UN
6305,317524416919529472,1237674649926369404,174.7438,-0.2750556,UN
6306,317524966675343360,1237648721228464139,174.7639,-0.206,S
6307,317525241553250304,1237671142554402964,174.9865,-0.2872222,S
6308,317525516431157248,1237674649926369375,174.698,-0.2813889,UN
6309,317526341064878080,1237648720154394877,174.0937,-0.9635834,UN
6310,317526890820691968,1237674648852365392,174.074,-1.252361,UN
6311,317528265210226688,1237648720154394900,174.1059,-0.9913333,UN
6312,317528814966040576,1237648720154394866,174.076,-0.8896111,UN
6313,317529364721854464,1237648720154525835,174.3262,-0.8657222,E
6314,317529639599761408,1237648720154394868,174.08,-0.9494166,UN
6315,317529914477668352,1237648672891011111,174.1803,-0.9028056,UN
6316,317530464233482240,1237648720154394956,174.1155,-0.8529444,UN
6317,317530739111389184,1237648720154329229,173.9721,-0.9115278,UN
6318,317531288867203072,1237674648852365446,174.0357,-1.069111,UN
6319,317531563745110016,1237648720691462318,174.5201,-0.5385833,UN
6320,317532388378830848,1237648720691396777,174.3915,-0.5155833,S
6321,317532663256737792,1237674649926303949,174.5406,-0.2975,UN
6322,317532938134644736,1237674649926303936,174.5234,-0.31975,UN
6323,317533213012551680,1237674649389432929,174.4688,-0.7989722,S
6324,317533762768365568,1237648720691462293,174.4765,-0.5498056,UN
6325,317534312524179456,1237648721228398689,174.6016,-0.1895278,UN
6326,317534587402086400,1237648720691462359,174.5842,-0.5553055,S
6327,317535686913714176,1237674649926303909,174.4902,-0.3012222,UN
6328,317535961791621120,1237648721228398729,174.6393,-0.05544445,S
6329,317536511547435008,1237648721228267699,174.3989,-0.1989722,UN
6330,317537061303248896,1237674648852168871,173.6953,-1.096722,UN
6331,317538435692783616,1237648720154263592,173.7099,-0.8643889,UN
6332,317538710570690560,1237648720154263668,173.8398,-1.021194,UN
6333,317538985448597504,1237674648852168882,173.7048,-1.063278,UN
6334,317539535204411392,1237674648852234325,173.7512,-1.133917,UN
6335,317540084960225280,1237648720154263604,173.7238,-0.8761666,UN
6336,317540634716039168,1237674649389105511,173.8501,-0.8024722,UN
6337,317540909593946112,1237648720154263660,173.8217,-0.9759722,UN
6338,317541184471853056,1237648720154263674,173.8407,-0.9991944,S
6339,317541459349760000,1237648720154263702,173.7895,-0.8996389,S
